publish_datetime,content,href,publish_timestr,summarize,title
2018-10-29,"ROME (Reuters) - Italian Deputy Prime Minister Luigi Di Maio called on Monday for unity within his 5-Star Movement after the anti-establishment party was forced to renege on an electoral pledge to halt a major, international gas transport project. Former party sympathisers set fire to the 5-Star flag in the southern Italian town of Melendugno on Sunday to protest against the government’s decision to endorse the Trans Adriatic Pipeline (TAP) that will bring Azeri gas into Italy via their coastline. Ahead of elections in March, 5-Star promised to abandon the project if it took power, but after months of deliberations, Di Maio acknowledged at the weekend that the pipeline would have to go ahead. He said Italy would face penalties of 20 billion euros (£17.8 billion) if it pulled out at this late stage. Facing ridicule and criticism on social media, Di Maio said the party was under attack, both from inside and out, and urged 5-Star supporters to close ranks in the same way ancient Roman soldiers locked their shields together to keep out enemy arrows. “Today, in our army, some people are showing signs of weakness ... We cannot allow ourselves such weakness,” Di Maio wrote on the party website.  “The slightest failure on any front means that all the land we have conquered will return to being no-man’s land.”  The 5-Star formed a coalition with the far-right League in June and is battling against the restraints of government, which sometimes clash with its anti-establishment roots. Besides giving way on the TAP, Di Maio has also had to ignore party objections to keeping the giant Ilva steelworks open. He is also having to back a tax amnesty which was endorsed by the League but is anathema to his own supporters. HIGH-SPEED ANXIETY Di Maio said he found out how much it would cost to cancel TAP only after he had taken office and gained access to official documents. Ministers from the former government denied his version of events and said all documentation was public.  “They are lying,” ex-prime minister Matteo Renzi said. “5-Star promised to block (TAP) within two weeks (of taking office) ...They won votes on the back of this promise. After six months they changed their mind. We lost the election, Italy has lost time. Di Maio has lost face,” Renzi said in a statement. With TAP and Ilva moving ahead, attention is switching to another major project that 5-Star has always opposed and that is under consideration - a high-speed rail link known as TAV that is meant to connect Turin with the French city of Lyon. Infrastructure Minister Danilo Toninelli, who is a member of 5-Star, called timeout on the project in June, saying he wanted a cost-benefit analysis of the 270-km (167-mile) line. The Turin newspaper La Stampa quoted Di Maio on Monday as warning the League that his party would implode if TAV went ahead. However, the League supports the link, which involves building a 57-km tunnel under the Alps, arguing that it will strengthen trade in the League’s northern heartlands. Turin City Hall, which is run by a 5-Star administration, held a largely symbolic vote on Monday calling for work on the line to be suspended. The League distanced itself from the motion, praising the TAV as a “strategic project”. “We don’t want to run the risk of seeing our territory shut off from European trade routes now that we really need them,” the League leader in city hall, Fabrizio Ricca, told La Stampa. Reporting by Crispian Balmer; Editing by Mark Heinrich",https://uk.reuters.com/article/italy-5star/update-1-italys-di-maio-warns-against-party-divisions-after-pipeline-u-turn-idUKL8N1X963V,29 Oct 2018,"* Attention switches to high-speed Italo-French rail link
(Adds vote on rail link in Turin City Hall, League comment)",UPDATE 1-Italy's Di Maio warns against party divisions after pipeline U-turn
2018-10-29,"(Corrects last paragraph to show Chiamparino is a member of the centre-left PD party) * Ruling 5-Star party under pressure over pipeline * Party leader says cannot accept “weakness” within 5-Star * Attention switches to high-speed Italo-French rail link By Crispian Balmer ROME, Oct 29 (Reuters) - Italian Deputy Prime Minister Luigi Di Maio called on Monday for unity within his 5-Star Movement after the anti-establishment party was forced to renege on an electoral pledge to halt a major, international gas transport project. Former party sympathisers set fire to the 5-Star flag in the southern Italian town of Melendugno on Sunday to protest at the government’s decision to endorse the Trans Adriatic Pipeline (TAP) that will bring Azeri gas into Italy via their coastline. Ahead of elections in March, 5-Star promised to abandon the project if it took power, but after months of deliberations, Di Maio acknowledged at the weekend that the pipeline would have to go ahead. He said Italy would face penalties of 20 billion euros ($23 billion) if it pulled out at this late stage. Facing ridicule and criticism on social media, Di Maio said the party was under attack, both from inside and out, and urged 5-Star supporters to close ranks in the same way ancient Roman soldiers locked their shields together to keep out enemy arrows. “Today, in our army, some people are showing signs of weakness ... We cannot allow ourselves such weakness,” Di Maio wrote on the party website. “The slightest failure on any front means that all the land we have conquered will return to being no-man’s land.” The 5-Star formed a coalition with the far-right League in June and is battling against the restraints of government, which sometimes clash with its anti-establishment roots. Besides giving way on the TAP, Di Maio has also had to ignore party objections to keeping the giant Ilva steelworks open. He is also having to back a tax amnesty which was endorsed by the League but is anathema to his own supporters. HIGH-SPEED ANXIETY Di Maio said he only found out how much it would cost to cancel TAP after he had taken office and gained access to official documents. Ministers from the former government denied his version of events and said all documentation was public. “They are lying,” ex-prime minister Matteo Renzi said. “5-Star promised to block (TAP) within two weeks (of taking office) ...They won votes on the back of this promise. After six months they changed their mind. We lost the election, Italy has lost time. Di Maio has lost face,” Renzi said in a statement. With TAP and Ilva moving ahead, attention is switching to another major project that 5-Star has always opposed and that is under consideration - a high-speed rail link known as TAV that is meant to connect Turin with the French city of Lyon. Infrastructure Minister Danilo Toninelli, who is a member of 5-Star, called timeout on the project in June, saying he wanted a cost-benefit analysis of the 270-km (167-mile) line. The Turin newspaper La Stampa quoted Di Maio on Monday as warning the League that his party would implode if TAV went ahead. However, the League supports the link, which involves building a 57-km tunnel under the Alps, arguing that it will strengthen big business in the League’s northern heartlands. “I hope the government, having given the green light to the so-called TAP in Puglia, will not offer up the Turin-Lyon line and other major projects in the north as a sacrificial lamb to make up to (5-Star) voters,” said Sergio Chiamparino, a member of the centre-left Democratic Party who heads the Piedmont region centred on Turin. ($1 = 0.8788 euros) (Reporting by Crispian Balmer Editing by Mark Heinrich)",https://uk.reuters.com/article/italy-5star/corrected-italys-di-maio-warns-against-party-divisions-after-pipeline-u-turn-idUKL8N1X94QM,29 Oct 2018,"Italian Deputy Prime Minister Luigi
Di Maio called on Monday for unity within his 5-Star Movement
after the anti-establishment party was forced to renege on an
electoral pledge to halt a major, international gas transport
project.",CORRECTED-Italy's Di Maio warns against party divisions after pipeline U-turn
2018-10-29,"* Magnolia LNG final go-ahead delayed to 2019 from end 2018 * LNG Ltd had focused marketing on China * Aiming to start LNG exports in 2022 (Adds analyst comment, background on other proposed U.S. LNG export terminals and links to factbox and graphics) By Sonali Paul MELBOURNE/SINGAPORE, Oct 29 (Reuters) - LNG Ltd said on Monday it is delaying a final decision on whether to build its U.S.-based Magnolia liquefied natural gas plant, citing problems lining up Chinese customers due to the U.S.-China trade war. The Australian-listed company is now targeting final approval for Magnolia, located in Louisiana, in the first part of 2019. “We remain confident in our ability to reach (final investment decision) on Magnolia whether or not China participates,” LNG Ltd Chief Executive Officer Greg Vesey said in a tweet, noting “multiple opportunities with customers in Europe and Asia exist, and our discussions with them are proceeding well.” Development of liquefied natural gas terminals to ship the super-cooled fuel around the world has soared due to rising demand, particularly out of Asia, as countries seek more cleaner-burning energy sources as a substitute for dirtier coal. U.S. President Donald Trump has promoted the growth of U.S. LNG exports around the world as part of his efforts for global energy dominance, but the escalating trade dispute with China has harmed those plans. LNG Ltd had planned to make a final investment decision by the end of 2018 about Magnolia, which is designed to produce 8 million tonnes of LNG per year. “We made that statement prior to the trade tensions that have manifested over the past months, which have caused headwinds for LNG transactions,” Vesey said in a quarterly report. China purchased about 103 bcf of LNG from the United States in 2017, or about 15 percent of all U.S. LNG shipped that year, but is on track to fall short of that level in 2018, according to Thomson Reuters vessel tracking and U.S. Department of Energy data. LNG Ltd’s delay underscored how China, the world’s fastest-growing LNG market, has shifted its long-term LNG procurement strategies away from the United States in the last few months due in part to the trade dispute. That has had repercussions for the scale and pace for the next wave of U.S. projects, said Saul Kavonic, oil and gas researcher for Credit Suisse in Sydney. “Regardless of how long the trade dispute lasts, the overall risk profile of U.S. LNG will remain heightened in Chinese LNG buyers’ eyes for some time to come,” Kavonic said. LNG Ltd shares hit a one-year low on the day, before closing down 23 percent at 41.5 Australian cents. The company is developing two plants: Magnolia, where it planned to begin exports in 2022, and Bear Head in Nova Scotia in Canada. Vesey told Reuters in May that the plans have “strictly been about marketing to China.” But that was before Beijing imposed a 10 percent tariff on U.S. LNG as the trade war escalated. Washington has imposed tariffs across the spectrum on imported Chinese goods. There are varying views on how and when the trade issues with China will be resolved, Vesey said on Monday. “Considering that, our communications with potential Chinese offtakers remain robust with the intent to complete agreements if trade tensions abate before Magnolia is fully sold out,” he said. The United States is on track to export over 1 trillion cubic feet of gas as LNG in 2018, making the country one of the world’s biggest exporters of the fuel. In 2017, the United States exported 706.4 billion cubic feet worth about $3.3 billion. One billion cubic feet is enough to fuel about 5 million U.S. homes for a day. “Like so many LNG projects around the world, Magnolia LNG has struggled to find long-term customers for its LNG,” Ira Joseph, head of global gas and power at S&P Global Platts in New York, said. There are two LNG export terminals operating in the United States, with four more plants expected to enter service next year. Over two dozen U.S. LNG export projects are also in development, and at least ten companies have said they plan to make final decisions to build in the next two years. “LNG demand is indeed growing strongly. However, the universe of proposed projects is many times the size of potential demand growth, so a majority of the proposed but currently unsanctioned projects will fail to reach (final investment decision,” said Bob Ineson, managing director North American natural gas at IHS Markit. Reporting by Sonali Paul in Melbourne; Additional reporting by
Jessica Jaganathan in Singapore and Scott DiSavino in New York;
Editing by Richard Pullin, Christian Schmollinger and Jeffrey
Benkoe",https://uk.reuters.com/article/liquefied-lng/update-3-australias-lng-ltd-delays-u-s-project-decision-amid-us-china-spat-idUKL3N1X921N,29 Oct 2018,"* Aiming to start LNG exports in 2022
(Adds analyst comment, background on other proposed U.S. LNG
export terminals and links to factbox and graphics)",UPDATE 3-Australia's LNG Ltd delays U.S. project decision amid US-China spat
2018-10-29,"(Reuters) - Two former executives of collapsed oil company Afren were sentenced to up to six years in prison on Monday after they were convicted of fraud and money laundering over a $300 million business deal, Britain’s Serious Fraud Office (SFO) said. Former Afren Chief Executive Osman Shahenshah and former Chief Operating Officer Shahid Ullah laundered more than $45 million, some of which was used to buy luxury properties in Mustique and the British Virgin Islands, the SFO said. ""The significant sentences reflect the seriousness of this fraud. Shahenshah and Ullah violated their duties and their employees, the board of directors and shareholders paid the price,"" Lisa Osofsky, the director of the SFO, said here in a statement. While the executives have been sentenced to a total of 30 years in jail, the terms will be served concurrently. Shahenshah, who was also the co-founder of Afren, will serve six years, while Ullah will serve five years, the SFO said.  Legal representatives for Shahenshah and Ullah did not immediately respond to requests for comment. The criminal investigation began in June 2015 following a self-report by Afren, while the defendants were charged with four offences in September last year. Shahenshah and Ullah created shell companies and agreed a side deal with one of Afren’s Nigerian oil partners from which they would benefit, without the knowledge of Afren’s board, the SFO said. The two men, who did not enter a plea, were found not guilty at Southwark Crown Court on a separate charge relating to a management buyout of another of Afren’s business partners. Afren went into administration in July 2015 after failing to secure support for a refinancing and restructuring plan.   Reporting by Noor Zainab Hussain and additional reporting by Sangameswaram S in Bengaluru; Editing by Adrian Croft and Alexander Smith",https://uk.reuters.com/article/afren-ceo-fraud/update-2-uks-sfo-says-ex-afren-executives-sentenced-for-fraud-money-laundering-idUKL8N1X9542,29 Oct 2018,"* Ex-CEO Shahenshah to appeal conviction- solicitor
(Adds Shahenshah to appeal, SFO spokeswoman comment)","UPDATE 2-UK's SFO says ex-Afren executives sentenced for fraud, money-laundering"
2018-10-29,"(Updates to midday trading) By David Randall NEW YORK, Oct 29 (Reuters) - Global stocks pared their gains Monday as investors remained cautious despite IBM’s $34 billion deal to purchase Red Hat Inc and Standard & Poor’s decision to keep Italy’s credit rating unchanged. The Dow Jones Industrial Average rose 133.78 points, or 0.54 percent, to 24,822.09, the S&P 500 gained 19.91 points, or 0.75 percent, to 2,678.6 and the Nasdaq Composite dropped 0.56 points, or 0.01 percent, to 7,166.65. The Dow had been up by more than 200 points shortly after the opening of trade. Despite early gains on Monday, investors remained wary of betting on a turnaround in risk. Many indices are already in official correction territory amid heightened worries over corporate earnings and global growth. “With the volatility of the last week or so, today’s stronger open to markets should not be seen as a sea change but more a pause for breath,” said Edward Park, investment director at Brooks Macdonald. Shares in Europe rose broadly following Standard & Poor’s decision to leave Italy’s sovereign rating unchanged, prompting relief there was no ratings downgrade. The MSCI world equity index extended early gains to rise 0.4 percent. The index is down 9.3 percent so far this month and has shed $6.7 trillion in market value since its January peak. Europe’s autos sector jumped 4.9 percent, its strongest day since August 2015, after a report that China was considering halving the tax on car purchases in an attempt to boost demand for autos, which has been hurt by a trade war and slowing economic growth. Asian stock trading was dampened by China’s blue-chip index which tumbled more than 3.3 percent. Chinese data underscored worries of a cooling economy as profit growth at its industrial firms slowed for the fifth consecutive month in September due to ebbing sales of raw materials and manufactured goods. Analysts have been downgrading their estimates for European earnings at the fastest pace since February 2016, and weak results from internet companies Amazon.com Inc and Alphabet Inc hurt U.S. stocks at the end of last week. “The only way I can summarize the core sentiment among the European investors I met is something like ‘pretty grim’,” wrote Erik Nielsen, group chief economist at UniCredit, in a note to clients. Benchmark 10-year notes last fell 8/32 in price to yield 3.1056 percent, from 3.076 percent late on Friday. U.S. crude fell 0.44 percent to $67.29 per barrel and Brent was last at $77.50, down 0.15 percent on the day. Reporting by David Randall
Editing by Susan Thomas",https://uk.reuters.com/article/global-markets/global-markets-global-stocks-pare-gains-as-investors-remain-cautious-idUKL2N1X916A,29 Oct 2018,"Global stocks pared their gains
Monday as investors remained cautious despite IBM's $34 billion
deal to purchase Red Hat Inc and Standard & Poor's decision to
keep Italy's credit rating unchanged.",GLOBAL MARKETS-Global stocks pare gains as investors remain cautious
2018-10-29,"NEW YORK, Oct 29 (Reuters) - A recovery in technology stocks following IBM Corp’s $34 billion deal to buy Red Hat Inc and Standard & Poor’s decision to leave Italy’s ratings level unchanged helped global stocks rebound on Monday after choppy sessions last week. The signs of increased mergers and acquisitions activity helped start the trading week on a positive note, said Art Hogan, chief market strategist at B. Riley FBR in New York. “Investors are coming in today from an oversold market last week,” he said. “Markets are set to have a positive reaction to any form of good news.” The Dow Jones Industrial Average rose 204.88 points, or 0.83 percent, to 24,893.19, the S&P 500 gained 27.3 points, or 1.03 percent, to 2,685.99 and the Nasdaq Composite added 41.65 points, or 0.58 percent, to 7,208.86. The gains came after shares in Europe rose broadly following Standard & Poor’s decision to leave Italy’s sovereign rating unchanged, prompting relief there was no ratings downgrade. The MSCI world equity index extended early gains to rise 0.4 percent. The index is down 9.3 percent so far this month and has shed $6.7 trillion in market value since its January peak. Europe’s autos sector jumped 4.9 percent, its strongest day since August 2015, after a report that China was considering halving the tax on car purchases in an attempt to boost demand for autos, which has been hurt by a trade war and slowing economic growth. In the United States, automakers Ford Motors Co and General Motors Co both gained more than 4 percent. Despite gains on Monday, investors remained wary of betting on a turnaround in risk. “The only way I can summarize the core sentiment among the European investors I met is something like ‘pretty grim’,” wrote Erik Nielsen, group chief economist at UniCredit, in a note to clients. Asian stock trading was dampened by China’s blue-chip index which tumbled more than 3.3 percent. Chinese data underscored worries of a cooling economy as profit growth at its industrial firms slowed for the fifth consecutive month in September due to ebbing sales of raw materials and manufactured goods. Many indices are already in official correction territory amid heightened worries over corporate earnings and global growth. “With the volatility of the last week or so, today’s stronger open to markets should not be seen as a sea change but more a pause for breath,” said Edward Park, investment director at Brooks Macdonald. Analysts have been downgrading their estimates for European earnings at the fastest pace since February 2016, and weak results from internet companies Amazon.com Inc and Alphabet Inc hurt U.S. stocks at the end of last week. Benchmark 10-year notes last fell 9/32 in price to yield 3.1075 percent, from 3.076 percent late on Friday. U.S. crude fell 0.74 percent to $67.09 per barrel and Brent was last at $77.32, down 0.39 percent on the day. Reporting by David Randall
Editing by Susan Thomas",https://uk.reuters.com/article/global-markets/global-markets-tech-recovery-helps-global-stocks-rebound-after-choppy-week-idUKL2N1X90XQ,29 Oct 2018,"A recovery in technology stocks
following IBM Corp's $34 billion deal to buy Red Hat Inc and
Standard & Poor's decision to leave Italy's ratings level
unchanged helped global stocks rebound on Monday after choppy
sessions last week.",GLOBAL MARKETS-Tech recovery helps global stocks rebound after choppy week
2018-10-29,"WASHINGTON, Oct 29 (Reuters) - General Motors Co said that Obama era rules aiming to hike fleetwide fuel efficiency to more than 50 miles per gallon by 2025 are “not technologically feasible or economically practicable” and called for a more modest annual increase in requirements. The largest U.S. automaker said in comments made public on Monday that it does not endorse a Trump administration proposal to freeze fuel efficiency requirements at 2020 levels, and said it instead favors an increase in standards based on “historic rates.” (Reporting by David Shepardson in Washington Editing by Matthew Lewis)",https://uk.reuters.com/article/gm-emissions/gm-says-obama-era-fuel-efficiency-rules-not-feasible-filing-idUKL2N1X90YT,29 Oct 2018,"General Motors Co said
that Obama era rules aiming to hike fleetwide fuel efficiency to
more than 50 miles per gallon by 2025 are ""not technologically
feasible or economically practicable"" and called for a more
modest annual increase in requirements.",GM says Obama-era fuel efficiency rules not 'feasible' -filing
2018-10-29,"MOSCOW (Reuters) - Russia has sent a high-level official delegation to Venezuela, including a deputy finance minister, to help advise the cash-strapped country on economic reform at a time of crisis, a spokesman for the Russian Ministry of Finance said on Monday. Almost 2 million Venezuelans have fled the country since 2015, driven out by food and medicine shortages and violent crime with inflation running at 200,000 percent and the OPEC nation’s oil production hitting a 28-year low in 2017.. Russian oil major Rosneft said in August Venezuela owed it $3.6 billion (£2.8 billion), while Moscow and Caracas last year signed a debt restructuring deal that allowed Venezuela to pay Russia back a total of $3.15 billion over a decade. Andrei Lavrov, a spokesman for the Ministry of Finance, said on Monday that Deputy Finance Minister Sergei Storchak was due to take part in a meeting with Venezuelan government officials in Caracas on Tuesday. Russian officials from the central bank and the Ministry of Economy would also attend, he said, saying Venezuela had invited the Russian experts to take part in a meeting tasked with drafting economic reform measures at a time of crisis.  “Venezuela’s government asked (Russia) to send relevant employees from Russian government ministries to share their experience of economic reform,” said Lavrov. Reporting by Darya Korsunskaya, writing by Denis Pinchuk, editing by Andrew Osborn",https://uk.reuters.com/article/russia-venezuela/russia-sends-officials-to-venezuela-to-advise-on-crisis-reforms-idUKL8N1X9500,29 Oct 2018,"Russia has sent a high-level
official delegation to Venezuela, including a deputy finance
minister, to help advise the cash-strapped country on economic
reform at a time of crisis, a spokesman for the Russian Ministry
of Finance said on Monday.",Russia sends officials to Venezuela to advise on crisis reforms
2018-10-29,"ALGIERS/MILAN (Reuters) - Italian oil major Eni (ENI.MI) said on Monday it had struck a deal to team up with French peer Total (TOTF.PA) to look for oil and gas in Algeria and strengthen its position in the north African country. The two oil companies signed a deal with state-owned Algerian energy giant Sonatrach to pursue offshore exploration in the OPEC country while working together on exploration permits.  Algeria is seeking to increase oil output to boost revenues following a crash in prices in 2014. The recent rebound in prices has allowed Sonatrach to invest in petrochemicals, unconventional and offshore. “Together with Sonatrach and Total, we will have the opportunity to explore the deep waters of the Algerian offshore, a virtually unexplored geological province,” Eni CEO Claudio Descalzi said. Eni, the biggest foreign oil and gas player in Algeria, said it had also agreed with Sonatrach to take a 49 percent stake in three oil blocks in the Algerian desert estimated to hold 145 million barrels of oil. The licences cover an area in the North Berkine basin where all Eni’s production assets are located and production is expected to start by the end of 2020. Eni has been operating in Algeria since 1981 and has strategic contracts with Sonatrach, importing 27 percent of Italy’s gas last year. With strong output potential in Libya and Egypt, it is looking to help create a gas hub in the Eastern Mediterranean area. It is in advanced talks with Spain’s Naturgy (NTGY.MC) to re-open its liquefied natural gas terminal at Damietta in Egypt which it sees starting operations next year. Eni has stakes in 32 mining permits in Algeria, and produces for itself around 90,000 barrels of oil equivalent per day. Eni’s Descalzi said the company is committed to investing in the North African country. “Definitely we will continue to invest and we hope to make a big discovery in the shale as the one we did in Egypt,” Descalzi said in a presentation at the Algiers’ international forum. France’s Total has already signed a $1.5 billion petrochemical deal with Sonatrach. “We will also invest more in Algeria because trust and confidence are back,” Total’s CEO Patrick Pouyanne told reporters on the sidelines of the forum. Reporting by Stephen Jewkes and Lamine Chikhi; Editing by Mark Potter and Louise Heavens",https://uk.reuters.com/article/eni-algeria-total/update-1-italys-eni-strikes-deal-with-total-to-boost-algeria-operations-idUKL8N1X952I,29 Oct 2018,"Italian oil major Eni
said on Monday it had struck a deal to team up with
French peer Total to look for oil and gas in Algeria
and strengthen its position in the north African country.",UPDATE 1-Italy's Eni strikes deal with Total to boost Algeria operations
2018-10-29,"Oct 29 (Reuters) - Two former executives of collapsed oil company Afren were sentenced to up to six years in prison on Monday after being convicted of fraud and money laundering over a $300 million oil business deal, Britain’s Serious Fraud Office (SFO) said. Former Afren Chief Executive Osman Shahenshah and former Chief Operating Officer Shahid Ullah received more than $17 million and laundered $45 million, some of which was used to buy luxury properties in Mustique and the British Virgin Islands, the SFO said when the men were convicted last week. ""The significant sentences reflect the seriousness of this fraud. Shahenshah and Ullah violated their duties and their employees, the board of directors and shareholders paid the price,"" Lisa Osofsky, the director of the SFO, said here in a statement. Reporting by Noor Zainab Hussain in Bengaluru; Editing by
Adrian Croft",https://uk.reuters.com/article/afren-ceo-fraud/uks-sfo-says-ex-afren-executives-sentenced-in-fraud-money-laundering-case-idUKL3N1X93Z5,29 Oct 2018,"Two former executives of collapsed oil
company Afren were sentenced to up to six years in prison on
Monday after being convicted of fraud and money laundering over
a $300 million oil business deal, Britain's Serious Fraud Office
(SFO) said.","UK's SFO says ex-Afren executives sentenced in fraud, money-laundering case"
2018-10-29,"* Large energy companies diving into Africa’s off-grid market * EDF took 50 pct stake in BBOXX last week * BBOXX CEO says corporate money speeding up sector growth By Joe Bavier JOHANNESBURG, Oct 29 (Reuters) - UK-based off-grid power company BBOXX is looking to enter two new African markets in partnership with France’s EDF Group next year as it capitalises on growing interest in the sector from large energy companies, its chief executive said on Monday. The two companies announced last week that the French power utility had taken a 50 percent stake in BBOXX’s operation in Togo, where it won a tender to bring electricity to 300,000 households without access to the national grid. “We are actively looking to enter two more countries with EDF under the same sort of agreement during the course of 2019,” Mansoor Hamayun told Reuters in an interview. “Togo is the starting point.” He would not name the countries - both of them new markets for BBOXX - but said one was located in West Africa and the other in Southern Africa. Big European power utilities are increasingly exploring off-grid technology as a way of expanding their renewables footprint and growing their customer bases beyond stagnating home markets. Some 1.2 billion people around the world have no access to a power grid, according to the International Energy Agency (IEA). Lighting and phone charging alone costs them about $27 billion a year. “None of the existing business models and none of the existing technologies are able to reach the over 1 billion people who don’t have electricity,” said Hamayun. “That makes off-grid an important priority of organisations like EDF.” EDF’s French rival Engie, oil major Total and power companies Enel of Italy and Germany’s E.ON have all invested in the sector. “Historically the problem to scale for the entire sector has been capital. We have way more customer availability than we have capital to go and fund them,” he said. Founded in 2010, BBOXX has sold 150,000 of its solar home systems, which allow customers without access to a reliable grid to power lights and small appliances. It wants to provide electricity to 20 million people by 2020. The need to provide consumer financing for relatively expensive kits, however, means expansion by companies offering similar solutions requires significant capital. An influx of money from deep-pocketed corporations will likely make that less of an issue, Hamayun said, allowing off-grid companies to scale up their operations in new markets much more quickly. After their initial development in East Africa, that corporate backing has already helped fuel a rapid push by off-grid startups into West Africa. Hamayun said BBOXX, which made an initial investment in Pakistan last year, is already looking beyond the West African boom. “I think the next big frontier ... is going to become Asia quite soon,” he said. “We’re talking hundreds of millions of people who still don’t have electricity.” Reporting by Joe Bavier; Editing by Emelia Sithole-Matarise",https://uk.reuters.com/article/africa-power-bboxx/off-grid-firm-bboxx-targets-two-new-african-markets-with-edf-ceo-idUKL8N1X94KU,29 Oct 2018,"* Large energy companies diving into Africa's off-grid
market",Off-grid firm BBOXX targets two new African markets with EDF-CEO
2018-10-29,"MILAN, Oct 29 (Reuters) - Italian oil major Eni said on Monday it had struck a deal to team up with French peer Total to look for oil and gas in Algeria and strengthen its position in the north African country. The two oil companies signed a deal with state-owned Algerian energy giant Sonatrach to pursue offshore exploration in the country while working together on exploration permits. “Together with Sonatrach and Total, we will have the opportunity to explore the deep waters of the Algerian offshore, a virtually unexplored geological province,” Eni CEO Claudio Descalzi said. Eni, the biggest foreign oil and gas player in Algeria, said it had also agreed with Sonatrach to take a 49 percent stake in three oil blocks in the Algerian desert estimated to hold 145 million barrels of oil. The licences cover an area in the North Berkine basin where all Eni’s production assets are located and production is expected to start by the end of 2020. Eni has been operating in Algeria since 1981 and has strategic contracts with Sonatrach to import around 20 percent of Italy’s gas. With strong output potential in Libya and Egypt, it is looking to help create a gas hub in the Eastern Mediterranean area. It is in advanced talks with Spain’s Naturgy to re-open its liquefied natural gas terminal at Damietta in Egypt which it sees starting operations next year. Eni currently has stakes in 32 mining permits in Algeria, and produces for itself around 90,000 barrels of oil equivalent per day. (Reporting by Stephen Jewkes; Editing by Mark Potter)",https://uk.reuters.com/article/eni-algeria-total/italys-eni-strikes-deal-with-total-to-boost-algeria-operations-idUKL8N1X94VS,29 Oct 2018,"Italian oil major Eni
said on Monday it had struck a deal to team up with French peer
Total to look for oil and gas in Algeria and
strengthen its position in the north African country.",Italy's Eni strikes deal with Total to boost Algeria operations
2018-10-29,"LONDON (Reuters) - British shale gas company Cuadrilla has paused fracking at its Preston New Road site in northwest England for the second time in two weeks, after a tremor with a magnitude of 1.1 was detected on Monday, the company said. The tremor is the third recorded at the Lancashire site over a 0.5 magnitude limit, set by the government, since the company restarted fracking for natural gas on Oct. 15, although Cuadrilla said one was a so called “trailing event” which didn’t stop production.  Fracking, or hydraulically fracturing, involves extracting gas from rocks by breaking them up with water and chemicals at high pressure. It is opposed by environmentalists and green groups who say extracting more fossil fuel is at odds with Britain’s commitment to reduce greenhouse gas emissions. However, Britain’s government is keen to reduce the country’s reliance on imports of natural gas, which is used to heat around 80 percent of Britain’s homes.     Cuadrilla said Monday’s 1.1 magnitude tremor was way below anything that can be felt at the surface and a very long way from anything that would cause damage or harm.  “In line with regulations, hydraulic fracturing has paused for 18 hours now, during which seismicity will continue to be closely monitored... Well integrity has been checked and verified,” Cuadrilla said in a statement. The company, which is 47.4 percent owned by Australia’s AJ Lucas (AJL.AX) and 45.2 percent owned by a fund managed by Riverstone, first attempted to frack gas near the coastal town of Blackpool in northwestern England in 2011, but the practice led to a 2.3 magnitude earth tremor. It said then that the quakes at that site were caused by an unusual combination of geological features, but they led to an 18-month nationwide ban on fracking while further research was carried out. The government has since introduced a traffic-light system that immediately suspends work if seismic activity of magnitude 0.5 or above is detected.  Cuadrilla said earlier this month it expects to spend at least three months fracking two wells to determine whether full-scale gas extraction would be viable. Reporting by Susanna Twidale, editing by Louise Heavens and Kirsten Donovan",https://uk.reuters.com/article/britain-fracking-tremor/update-1-cuadrilla-pauses-gas-fracking-again-at-english-site-after-tremor-idUKL8N1X94GZ,29 Oct 2018,"British shale gas company
Cuadrilla has paused fracking at its Preston New Road site in
northwest England for the second time in two weeks, after a
tremor with a magnitude of 1.1 was detected on Monday, the
company said.",UPDATE 1-Cuadrilla pauses gas fracking again at English site after tremor
